cod_municipio,municipio,uf,regiao,populacao
2108058,PAULINO NEVES,MA,Nordeste,16166
2108108,PAULO RAMOS,MA,Nordeste,21066
2108207,PEDREIRAS,MA,Nordeste,39191
2108256,PEDRO DO ROSÁRIO,MA,Nordeste,25354
2108306,PENALVA,MA,Nordeste,38731
2108405,PERI MIRIM,MA,Nordeste,14345
2108454,PERITORÓ,MA,Nordeste,23364
2108504,PINDARÉ-MIRIM,MA,Nordeste,33065
2108603,PINHEIRO,MA,Nordeste,83777
2108702,PIO XII,MA,Nordeste,21379
2108801,PIRAPEMAS,MA,Nordeste,18720
2108900,POÇÃO DE PEDRAS,MA,Nordeste,17595
2109007,PORTO FRANCO,MA,Nordeste,24092
2109056,PORTO RICO DO MARANHÃO,MA,Nordeste,5955
2109106,PRESIDENTE DUTRA,MA,Nordeste,48036
2109205,PRESIDENTE JUSCELINO,MA,Nordeste,12838
2109239,PRESIDENTE MÉDICI,MA,Nordeste,7070
2109270,PRESIDENTE SARNEY,MA,Nordeste,19069
2109304,PRESIDENTE VARGAS,MA,Nordeste,11261
2109403,PRIMEIRA CRUZ,MA,Nordeste,15431
2109452,RAPOSA,MA,Nordeste,31177
2109502,RIACHÃO,MA,Nordeste,20334
2109551,RIBAMAR FIQUENE,MA,Nordeste,7825
2109601,ROSÁRIO,MA,Nordeste,42994
2109700,SAMBAÍBA,MA,Nordeste,5679
2109759,SANTA FILOMENA DO MARANHÃO,MA,Nordeste,7826
2109809,SANTA HELENA,MA,Nordeste,42483
2109908,SANTA INÊS,MA,Nordeste,89489
2110005,SANTA LUZIA,MA,Nordeste,72887
2110039,SANTA LUZIA DO PARUÁ,MA,Nordeste,25371
2110104,SANTA QUITÉRIA DO MARANHÃO,MA,Nordeste,25764
2110203,SANTA RITA,MA,Nordeste,38298
2110237,SANTANA DO MARANHÃO,MA,Nordeste,13547
2110278,SANTO AMARO DO MARANHÃO,MA,Nordeste,16034
2110302,SANTO ANTÔNIO DOS LOPES,MA,Nordeste,14522
2110401,SÃO BENEDITO DO RIO PRETO,MA,Nordeste,18717
2110500,SÃO BENTO,MA,Nordeste,45604
2110609,SÃO BERNARDO,MA,Nordeste,28667
2110658,SÃO DOMINGOS DO AZEITÃO,MA,Nordeste,7420
2110708,SÃO DOMINGOS DO MARANHÃO,MA,Nordeste,34384
2110807,SÃO FÉLIX DE BALSAS,MA,Nordeste,4562
2110856,SÃO FRANCISCO DO BREJÃO,MA,Nordeste,11941
2110906,SÃO FRANCISCO DO MARANHÃO,MA,Nordeste,12218
2111003,SÃO JOÃO BATISTA,MA,Nordeste,20701
2111029,SÃO JOÃO DO CARÚ,MA,Nordeste,15787
2111052,SÃO JOÃO DO PARAÍSO,MA,Nordeste,11193
2111078,SÃO JOÃO DO SOTER,MA,Nordeste,18645
2111102,SÃO JOÃO DOS PATOS,MA,Nordeste,25996
2111201,SÃO JOSÉ DE RIBAMAR,MA,Nordeste,179028
2111250,SÃO JOSÉ DOS BASÍLIOS,MA,Nordeste,7640
2111300,SÃO LUÍS,MA,Nordeste,1108975
2111409,SÃO LUÍS GONZAGA DO MARANHÃO,MA,Nordeste,18727
2111508,SÃO MATEUS DO MARANHÃO,MA,Nordeste,41579
2111532,SÃO PEDRO DA ÁGUA BRANCA,MA,Nordeste,12735
2111573,SÃO PEDRO DOS CRENTES,MA,Nordeste,4684
2111607,SÃO RAIMUNDO DAS MANGABEIRAS,MA,Nordeste,18980
2111631,SÃO RAIMUNDO DO DOCA BEZERRA,MA,Nordeste,5131
2111672,SÃO ROBERTO,MA,Nordeste,6789
2111706,SÃO VICENTE FERRER,MA,Nordeste,22350
2111722,SATUBINHA,MA,Nordeste,14096
2111748,SENADOR ALEXANDRE COSTA,MA,Nordeste,11214
2111763,SENADOR LA ROCQUE,MA,Nordeste,14050
2111789,SERRANO DO MARANHÃO,MA,Nordeste,10299
2111805,SÍTIO NOVO,MA,Nordeste,18160
2111904,SUCUPIRA DO NORTE,MA,Nordeste,10634
2111953,SUCUPIRA DO RIACHÃO,MA,Nordeste,5676
2112001,TASSO FRAGOSO,MA,Nordeste,8582
2112100,TIMBIRAS,MA,Nordeste,29183
2112209,TIMON,MA,Nordeste,170222
2112233,TRIZIDELA DO VALE,MA,Nordeste,22112
2112274,TUFILÂNDIA,MA,Nordeste,5854
2112308,TUNTUM,MA,Nordeste,42040
2112407,TURIAÇU,MA,Nordeste,35709
2112456,TURILÂNDIA,MA,Nordeste,25868
2112506,TUTÓIA,MA,Nordeste,59398
2112605,URBANO SANTOS,MA,Nordeste,33459
2112704,VARGEM GRANDE,MA,Nordeste,57168
2112803,VIANA,MA,Nordeste,52649
2112852,VILA NOVA DOS MARTÍRIOS,MA,Nordeste,13598
2112902,VITÓRIA DO MEARIM,MA,Nordeste,32861
2113009,VITORINO FREIRE,MA,Nordeste,31522
2114007,ZÉ DOCA,MA,Nordeste,51956
2200053,ACAUÃ,PI,Nordeste,7102
2200103,AGRICOLÂNDIA,PI,Nordeste,5131
2200202,ÁGUA BRANCA,PI,Nordeste,17470
2200251,ALAGOINHA DO PIAUÍ,PI,Nordeste,7665
2200277,ALEGRETE DO PIAUÍ,PI,Nordeste,4918
2200301,ALTO LONGÁ,PI,Nordeste,14339
2200400,ALTOS,PI,Nordeste,40605
2200459,ALVORADA DO GURGUÉIA,PI,Nordeste,5445
2200509,AMARANTE,PI,Nordeste,17604
2200608,ANGICAL DO PIAUÍ,PI,Nordeste,6783
2200707,ANÍSIO DE ABREU,PI,Nordeste,9938
2200806,ANTÔNIO ALMEIDA,PI,Nordeste,3170
2200905,AROAZES,PI,Nordeste,5827
2200954,AROEIRAS DO ITAIM,PI,Nordeste,2551
2201002,ARRAIAL,PI,Nordeste,4720
2201051,ASSUNÇÃO DO PIAUÍ,PI,Nordeste,7863
2201101,AVELINO LOPES,PI,Nordeste,11326
2201150,BAIXA GRANDE DO RIBEIRO,PI,Nordeste,11671
2201176,BARRA D'ALCÂNTARA,PI,Nordeste,3952
2201200,BARRAS,PI,Nordeste,47185
2201309,BARREIRAS DO PIAUÍ,PI,Nordeste,3352
2201408,BARRO DURO,PI,Nordeste,7027
2201507,BATALHA,PI,Nordeste,26905
2201556,BELA VISTA DO PIAUÍ,PI,Nordeste,4030
2201572,BELÉM DO PIAUÍ,PI,Nordeste,3587
2201606,BENEDITINOS,PI,Nordeste,10473
2201705,BERTOLÍNIA,PI,Nordeste,5507
2201739,BETÂNIA DO PIAUÍ,PI,Nordeste,6210
2201770,BOA HORA,PI,Nordeste,6815
2201804,BOCAINA,PI,Nordeste,4505
2201903,BOM JESUS,PI,Nordeste,25387
2201919,BOM PRINCÍPIO DO PIAUÍ,PI,Nordeste,5651
2201929,BONFIM DO PIAUÍ,PI,Nordeste,5685
2201945,BOQUEIRÃO DO PIAUÍ,PI,Nordeste,6426
2201960,BRASILEIRA,PI,Nordeste,8347
2201988,BREJO DO PIAUÍ,PI,Nordeste,3848
2202000,BURITI DOS LOPES,PI,Nordeste,19807
2202026,BURITI DOS MONTES,PI,Nordeste,8264
2202059,CABECEIRAS DO PIAUÍ,PI,Nordeste,10630
2202075,CAJAZEIRAS DO PIAUÍ,PI,Nordeste,3573
2202083,CAJUEIRO DA PRAIA,PI,Nordeste,7674
2202091,CALDEIRÃO GRANDE DO PIAUÍ,PI,Nordeste,5781
2202109,CAMPINAS DO PIAUÍ,PI,Nordeste,5620
2202117,CAMPO ALEGRE DO FIDALGO,PI,Nordeste,5069
2202133,CAMPO GRANDE DO PIAUÍ,PI,Nordeste,5965
2202174,CAMPO LARGO DO PIAUÍ,PI,Nordeste,7311
2202208,CAMPO MAIOR,PI,Nordeste,46893
2202251,CANAVIEIRA,PI,Nordeste,3944
2202307,CANTO DO BURITI,PI,Nordeste,21258
2202406,CAPITÃO DE CAMPOS,PI,Nordeste,11445
2202455,CAPITÃO GERVÁSIO OLIVEIRA,PI,Nordeste,4114
2202505,CARACOL,PI,Nordeste,10964
2202539,CARAÚBAS DO PIAUÍ,PI,Nordeste,5890
2202554,CARIDADE DO PIAUÍ,PI,Nordeste,5085
2202604,CASTELO DO PIAUÍ,PI,Nordeste,19715
2202653,CAXINGÓ,PI,Nordeste,5451
2202703,COCAL,PI,Nordeste,27845
2202711,COCAL DE TELHA,PI,Nordeste,4899
2202729,COCAL DOS ALVES,PI,Nordeste,6168
2202737,COIVARAS,PI,Nordeste,4032
2202752,COLÔNIA DO GURGUÉIA,PI,Nordeste,6516
2202778,COLÔNIA DO PIAUÍ,PI,Nordeste,7661
2202802,CONCEIÇÃO DO CANINDÉ,PI,Nordeste,4807
2202851,CORONEL JOSÉ DIAS,PI,Nordeste,4685
2202901,CORRENTE,PI,Nordeste,26709
2203008,CRISTALÂNDIA DO PIAUÍ,PI,Nordeste,8323
2203107,CRISTINO CASTRO,PI,Nordeste,10444
2203206,CURIMATÁ,PI,Nordeste,11426
2203230,CURRAIS,PI,Nordeste,4968
2203255,CURRALINHOS,PI,Nordeste,4459
2203271,CURRAL NOVO DO PIAUÍ,PI,Nordeste,5367
2203305,DEMERVAL LOBÃO,PI,Nordeste,13840
2203354,DIRCEU ARCOVERDE,PI,Nordeste,7029
2203404,DOM EXPEDITO LOPES,PI,Nordeste,6922
2203420,DOMINGOS MOURÃO,PI,Nordeste,4354
2203453,DOM INOCÊNCIO,PI,Nordeste,9565
2203503,ELESBÃO VELOSO,PI,Nordeste,14575
2203602,ELISEU MARTINS,PI,Nordeste,4930
2203701,ESPERANTINA,PI,Nordeste,39848
2203750,FARTURA DO PIAUÍ,PI,Nordeste,5319
2203800,FLORES DO PIAUÍ,PI,Nordeste,4462
2203859,FLORESTA DO PIAUÍ,PI,Nordeste,2560
2203909,FLORIANO,PI,Nordeste,60025
2204006,FRANCINÓPOLIS,PI,Nordeste,5347
2204105,FRANCISCO AYRES,PI,Nordeste,4323
2204154,FRANCISCO MACEDO,PI,Nordeste,3200
2204204,FRANCISCO SANTOS,PI,Nordeste,9372
2204303,FRONTEIRAS,PI,Nordeste,11659
2204352,GEMINIANO,PI,Nordeste,5460
2204402,GILBUÉS,PI,Nordeste,10694
2204501,GUADALUPE,PI,Nordeste,10497
2204550,GUARIBAS,PI,Nordeste,4568
2204600,HUGO NAPOLEÃO,PI,Nordeste,3879
2204659,ILHA GRANDE,PI,Nordeste,9457
2204709,INHUMA,PI,Nordeste,15319
2204808,IPIRANGA DO PIAUÍ,PI,Nordeste,9838
2204907,ISAÍAS COELHO,PI,Nordeste,8566
2205003,ITAINÓPOLIS,PI,Nordeste,11551
2205102,ITAUEIRA,PI,Nordeste,11028
2205151,JACOBINA DO PIAUÍ,PI,Nordeste,5729
2205201,JAICÓS,PI,Nordeste,19170
2205250,JARDIM DO MULATO,PI,Nordeste,4513
2205276,JATOBÁ DO PIAUÍ,PI,Nordeste,4875
2205300,JERUMENHA,PI,Nordeste,4447
2205359,JOÃO COSTA,PI,Nordeste,3005
2205409,JOAQUIM PIRES,PI,Nordeste,14376
2205458,JOCA MARQUES,PI,Nordeste,5466
2205508,JOSÉ DE FREITAS,PI,Nordeste,39336
2205516,JUAZEIRO DO PIAUÍ,PI,Nordeste,5485
2205524,JÚLIO BORGES,PI,Nordeste,5640
2205532,JUREMA,PI,Nordeste,4777
2205540,LAGOINHA DO PIAUÍ,PI,Nordeste,2858
2205557,LAGOA ALEGRE,PI,Nordeste,8577
2205565,LAGOA DO BARRO DO PIAUÍ,PI,Nordeste,4656
2205573,LAGOA DE SÃO FRANCISCO,PI,Nordeste,6777
2205581,LAGOA DO PIAUÍ,PI,Nordeste,4075
2205599,LAGOA DO SÍTIO,PI,Nordeste,5198
2205607,LANDRI SALES,PI,Nordeste,5283
2205706,LUÍS CORREIA,PI,Nordeste,30438
2205805,LUZILÂNDIA,PI,Nordeste,25504
2205854,MADEIRO,PI,Nordeste,8342
2205904,MANOEL EMÍDIO,PI,Nordeste,5351
2205953,MARCOLÂNDIA,PI,Nordeste,8543
2206001,MARCOS PARENTE,PI,Nordeste,4547
2206050,MASSAPÊ DO PIAUÍ,PI,Nordeste,6449
2206100,MATIAS OLÍMPIO,PI,Nordeste,10958
2206209,MIGUEL ALVES,PI,Nordeste,33833
2206308,MIGUEL LEÃO,PI,Nordeste,1242
2206357,MILTON BRANDÃO,PI,Nordeste,6608
2206407,MONSENHOR GIL,PI,Nordeste,10564
2206506,MONSENHOR HIPÓLITO,PI,Nordeste,7767
2206605,MONTE ALEGRE DO PIAUÍ,PI,Nordeste,10615
2206654,MORRO CABEÇA NO TEMPO,PI,Nordeste,4530
2206670,MORRO DO CHAPÉU DO PIAUÍ,PI,Nordeste,6811
2206696,MURICI DOS PORTELAS,PI,Nordeste,9209
2206704,NAZARÉ DO PIAUÍ,PI,Nordeste,7322
2206720,NAZÁRIA,PI,Nordeste,8602
2206753,NOSSA SENHORA DE NAZARÉ,PI,Nordeste,4891
2206803,NOSSA SENHORA DOS REMÉDIOS,PI,Nordeste,8723
2206902,NOVO ORIENTE DO PIAUÍ,PI,Nordeste,6556
2206951,NOVO SANTO ANTÔNIO,PI,Nordeste,3003
2207009,OEIRAS,PI,Nordeste,37085
2207108,OLHO D'ÁGUA DO PIAUÍ,PI,Nordeste,2468
2207207,PADRE MARCOS,PI,Nordeste,6873
2207306,PAES LANDIM,PI,Nordeste,4126
2207355,PAJEÚ DO PIAUÍ,PI,Nordeste,3404
2207405,PALMEIRA DO PIAUÍ,PI,Nordeste,5036
2207504,PALMEIRAIS,PI,Nordeste,14587
2207553,PAQUETÁ,PI,Nordeste,3937
2207603,PARNAGUÁ,PI,Nordeste,10819
2207702,PARNAÍBA,PI,Nordeste,153482
2207751,PASSAGEM FRANCA DO PIAUÍ,PI,Nordeste,4323
2207777,PATOS DO PIAUÍ,PI,Nordeste,6406
2207793,PAU D'ARCO DO PIAUÍ,PI,Nordeste,4065
2207801,PAULISTANA,PI,Nordeste,20554
2207850,PAVUSSU,PI,Nordeste,3669
2207900,PEDRO II,PI,Nordeste,38778
2207934,PEDRO LAURENTINO,PI,Nordeste,2544
2207959,NOVA SANTA RITA,PI,Nordeste,4383
2208007,PICOS,PI,Nordeste,78431
2208106,PIMENTEIRAS,PI,Nordeste,12139
2208205,PIO IX,PI,Nordeste,18459
2208304,PIRACURUCA,PI,Nordeste,28874
2208403,PIRIPIRI,PI,Nordeste,63787
2208502,PORTO,PI,Nordeste,12608
2208551,PORTO ALEGRE DO PIAUÍ,PI,Nordeste,2720
2208601,PRATA DO PIAUÍ,PI,Nordeste,3150
2208650,QUEIMADA NOVA,PI,Nordeste,9017
2208700,REDENÇÃO DO GURGUÉIA,PI,Nordeste,8796
2208809,REGENERAÇÃO,PI,Nordeste,17979
2208858,RIACHO FRIO,PI,Nordeste,4309
2208874,RIBEIRA DO PIAUÍ,PI,Nordeste,4488
2208908,RIBEIRO GONÇALVES,PI,Nordeste,7376
2209005,RIO GRANDE DO PIAUÍ,PI,Nordeste,6433
2209104,SANTA CRUZ DO PIAUÍ,PI,Nordeste,6247
2209153,SANTA CRUZ DOS MILAGRES,PI,Nordeste,4033
2209203,SANTA FILOMENA,PI,Nordeste,6254
2209302,SANTA LUZ,PI,Nordeste,5882
2209351,SANTANA DO PIAUÍ,PI,Nordeste,4642
2209377,SANTA ROSA DO PIAUÍ,PI,Nordeste,5255
2209401,SANTO ANTÔNIO DE LISBOA,PI,Nordeste,6441
2209450,SANTO ANTÔNIO DOS MILAGRES,PI,Nordeste,2166
2209500,SANTO INÁCIO DO PIAUÍ,PI,Nordeste,3803
2209559,SÃO BRAZ DO PIAUÍ,PI,Nordeste,4451
2209609,SÃO FÉLIX DO PIAUÍ,PI,Nordeste,2932
2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,PI,Nordeste,5779
2209708,SÃO FRANCISCO DO PIAUÍ,PI,Nordeste,6420
2209757,SÃO GONÇALO DO GURGUÉIA,PI,Nordeste,3057
2209807,SÃO GONÇALO DO PIAUÍ,PI,Nordeste,5030
2209856,SÃO JOÃO DA CANABRAVA,PI,Nordeste,4614
2209872,SÃO JOÃO DA FRONTEIRA,PI,Nordeste,6064
2209906,SÃO JOÃO DA SERRA,PI,Nordeste,6122
2209955,SÃO JOÃO DA VARJOTA,PI,Nordeste,4848
2209971,SÃO JOÃO DO ARRAIAL,PI,Nordeste,8038
2210003,SÃO JOÃO DO PIAUÍ,PI,Nordeste,20662
2210052,SÃO JOSÉ DO DIVINO,PI,Nordeste,5354
2210102,SÃO JOSÉ DO PEIXE,PI,Nordeste,3741
2210201,SÃO JOSÉ DO PIAUÍ,PI,Nordeste,6700
2210300,SÃO JULIÃO,PI,Nordeste,6371
2210359,SÃO LOURENÇO DO PIAUÍ,PI,Nordeste,4577
2210375,SÃO LUIS DO PIAUÍ,PI,Nordeste,2646
2210383,SÃO MIGUEL DA BAIXA GRANDE,PI,Nordeste,2454
2210391,SÃO MIGUEL DO FIDALGO,PI,Nordeste,3038
2210409,SÃO MIGUEL DO TAPUIO,PI,Nordeste,17639
2210508,SÃO PEDRO DO PIAUÍ,PI,Nordeste,14324
2210607,SÃO RAIMUNDO NONATO,PI,Nordeste,34877
2210623,SEBASTIÃO BARROS,PI,Nordeste,3451
2210631,SEBASTIÃO LEAL,PI,Nordeste,4303
2210656,SIGEFREDO PACHECO,PI,Nordeste,10058
2210706,SIMÕES,PI,Nordeste,14649
2210805,SIMPLÍCIO MENDES,PI,Nordeste,12746
2210904,SOCORRO DO PIAUÍ,PI,Nordeste,4563
2210938,SUSSUAPARA,PI,Nordeste,6767
2210953,TAMBORIL DO PIAUÍ,PI,Nordeste,2929
2210979,TANQUE DO PIAUÍ,PI,Nordeste,2773
2211001,TERESINA,PI,Nordeste,868075
2211100,UNIÃO,PI,Nordeste,44569
2211209,URUÇUÍ,PI,Nordeste,21655
2211308,VALENÇA DO PIAUÍ,PI,Nordeste,20929
2211357,VÁRZEA BRANCA,PI,Nordeste,4938
2211407,VÁRZEA GRANDE,PI,Nordeste,4386
2211506,VERA MENDES,PI,Nordeste,3080
2211605,VILA NOVA DO PIAUÍ,PI,Nordeste,2952
2211704,WALL FERRAZ,PI,Nordeste,4471
2300101,ABAIARA,CE,Nordeste,11853
2300150,ACARAPE,CE,Nordeste,15036
2300200,ACARAÚ,CE,Nordeste,63104
2300309,ACOPIARA,CE,Nordeste,54481
2300408,AIUABA,CE,Nordeste,17493
2300507,ALCÂNTARAS,CE,Nordeste,11781
2300606,ALTANEIRA,CE,Nordeste,7650
2300705,ALTO SANTO,CE,Nordeste,17196
2300754,AMONTADA,CE,Nordeste,43829
2300804,ANTONINA DO NORTE,CE,Nordeste,7378
2300903,APUIARÉS,CE,Nordeste,14672
2301000,AQUIRAZ,CE,Nordeste,80935
2301109,ARACATI,CE,Nordeste,74975
2301208,ARACOIABA,CE,Nordeste,26535
2301257,ARARENDÁ,CE,Nordeste,10959
2301307,ARARIPE,CE,Nordeste,21654
2301406,ARATUBA,CE,Nordeste,11802
2301505,ARNEIROZ,CE,Nordeste,7844
2301604,ASSARÉ,CE,Nordeste,23478
2301703,AURORA,CE,Nordeste,24610
2301802,BAIXIO,CE,Nordeste,6303
2301851,BANABUIÚ,CE,Nordeste,18256
2301901,BARBALHA,CE,Nordeste,61228
2301950,BARREIRA,CE,Nordeste,22573
2302008,BARRO,CE,Nordeste,22758
2302057,BARROQUINHA,CE,Nordeste,15044
2302107,BATURITÉ,CE,Nordeste,35941
2302206,BEBERIBE,CE,Nordeste,53949
2302305,BELA CRUZ,CE,Nordeste,32722
2302404,BOA VIAGEM,CE,Nordeste,54577
2302503,BREJO SANTO,CE,Nordeste,49842
2302602,CAMOCIM,CE,Nordeste,63907
2302701,CAMPOS SALES,CE,Nordeste,27470
2302800,CANINDÉ,CE,Nordeste,77244
2302909,CAPISTRANO,CE,Nordeste,17786
2303006,CARIDADE,CE,Nordeste,22782
2303105,CARIRÉ,CE,Nordeste,18459
2303204,CARIRIAÇU,CE,Nordeste,26987
2303303,CARIÚS,CE,Nordeste,18699
2303402,CARNAUBAL,CE,Nordeste,17685
2303501,CASCAVEL,CE,Nordeste,72232
2303600,CATARINA,CE,Nordeste,20871
2303659,CATUNDA,CE,Nordeste,10376
2303709,CAUCAIA,CE,Nordeste,365212
2303808,CEDRO,CE,Nordeste,25585
2303907,CHAVAL,CE,Nordeste,13091
2303931,CHORÓ,CE,Nordeste,13565
2303956,CHOROZINHO,CE,Nordeste,20274
2304004,COREAÚ,CE,Nordeste,23239
2304103,CRATEÚS,CE,Nordeste,75159
2304202,CRATO,CE,Nordeste,133031
2304236,CROATÁ,CE,Nordeste,18133
2304251,CRUZ,CE,Nordeste,24977
2304269,DEPUTADO IRAPUAN PINHEIRO,CE,Nordeste,9662
2304277,ERERÉ,CE,Nordeste,7225
2304285,EUSÉBIO,CE,Nordeste,54337
2304301,FARIAS BRITO,CE,Nordeste,19389
2304350,FORQUILHA,CE,Nordeste,24452
2304400,FORTALEZA,CE,Nordeste,2686612
2304459,FORTIM,CE,Nordeste,16631
2304509,FRECHEIRINHA,CE,Nordeste,14134
2304608,GENERAL SAMPAIO,CE,Nordeste,7694
2304657,GRAÇA,CE,Nordeste,14407
2304707,GRANJA,CE,Nordeste,54962
2304806,GRANJEIRO,CE,Nordeste,4814
2304905,GROAÍRAS,CE,Nordeste,11144
2304954,GUAIÚBA,CE,Nordeste,26290
2305001,GUARACIABA DO NORTE,CE,Nordeste,40784
2305100,GUARAMIRANGA,CE,Nordeste,5132
2305209,HIDROLÂNDIA,CE,Nordeste,20053
2305233,HORIZONTE,CE,Nordeste,68529
2305266,IBARETAMA,CE,Nordeste,13369
2305308,IBIAPINA,CE,Nordeste,25082
2305332,IBICUITINGA,CE,Nordeste,12629
2305357,ICAPUÍ,CE,Nordeste,20060
2305407,ICÓ,CE,Nordeste,68162
2305506,IGUATU,CE,Nordeste,103074
2305605,INDEPENDÊNCIA,CE,Nordeste,26187
2305654,IPAPORANGA,CE,Nordeste,11596
2305704,IPAUMIRIM,CE,Nordeste,12485
2305803,IPU,CE,Nordeste,42058
2305902,IPUEIRAS,CE,Nordeste,38114
2306009,IRACEMA,CE,Nordeste,14326
2306108,IRAUÇUBA,CE,Nordeste,24305
2306207,ITAIÇABA,CE,Nordeste,7866
2306256,ITAITINGA,CE,Nordeste,38325
2306306,ITAPAJÉ,CE,Nordeste,53067
2306405,ITAPIPOCA,CE,Nordeste,130539
2306504,ITAPIÚNA,CE,Nordeste,20520
2306553,ITAREMA,CE,Nordeste,42215
2306603,ITATIRA,CE,Nordeste,21836
2306702,JAGUARETAMA,CE,Nordeste,18147
2306801,JAGUARIBARA,CE,Nordeste,11492
2306900,JAGUARIBE,CE,Nordeste,34636
2307007,JAGUARUANA,CE,Nordeste,33834
2307106,JARDIM,CE,Nordeste,27181
2307205,JATI,CE,Nordeste,8130
2307254,JIJOCA DE JERICOACOARA,CE,Nordeste,20087
2307304,JUAZEIRO DO NORTE,CE,Nordeste,276264
2307403,JUCÁS,CE,Nordeste,24892
2307502,LAVRAS DA MANGABEIRA,CE,Nordeste,31492
2307601,LIMOEIRO DO NORTE,CE,Nordeste,59890
2307635,MADALENA,CE,Nordeste,19864
2307650,MARACANAÚ,CE,Nordeste,229458
2307700,MARANGUAPE,CE,Nordeste,130346
2307809,MARCO,CE,Nordeste,27595
2307908,MARTINÓPOLE,CE,Nordeste,11321
2308005,MASSAPÊ,CE,Nordeste,39044
2308104,MAURITI,CE,Nordeste,48168
2308203,MERUOCA,CE,Nordeste,15185
2308302,MILAGRES,CE,Nordeste,27462
2308351,MILHÃ,CE,Nordeste,13142
2308377,MIRAÍMA,CE,Nordeste,13894
2308401,MISSÃO VELHA,CE,Nordeste,35480
2308500,MOMBAÇA,CE,Nordeste,43858
2308609,MONSENHOR TABOSA,CE,Nordeste,17249
2308708,MORADA NOVA,CE,Nordeste,61738
2308807,MORAÚJO,CE,Nordeste,8779
2308906,MORRINHOS,CE,Nordeste,22685
2309003,MUCAMBO,CE,Nordeste,14549
2309102,MULUNGU,CE,Nordeste,10941
2309201,NOVA OLINDA,CE,Nordeste,15684
2309300,NOVA RUSSAS,CE,Nordeste,32408
2309409,NOVO ORIENTE,CE,Nordeste,28673
2309458,OCARA,CE,Nordeste,25833
2309508,ORÓS,CE,Nordeste,21384
2309607,PACAJUS,CE,Nordeste,73188
2309706,PACATUBA,CE,Nordeste,84554
2309805,PACOTI,CE,Nordeste,12288
2309904,PACUJÁ,CE,Nordeste,6549
2310001,PALHANO,CE,Nordeste,9422
2310100,PALMÁCIA,CE,Nordeste,13439
2310209,PARACURU,CE,Nordeste,35304
2310258,PARAIPABA,CE,Nordeste,32992
2310308,PARAMBU,CE,Nordeste,31455
2310407,PARAMOTI,CE,Nordeste,12252
2310506,PEDRA BRANCA,CE,Nordeste,43309
2310605,PENAFORTE,CE,Nordeste,9143
2310704,PENTECOSTE,CE,Nordeste,37900
2310803,PEREIRO,CE,Nordeste,16331
2310852,PINDORETAMA,CE,Nordeste,20769
2310902,PIQUET CARNEIRO,CE,Nordeste,17086
2310951,PIRES FERREIRA,CE,Nordeste,11001
2311009,PORANGA,CE,Nordeste,12347
2311108,PORTEIRAS,CE,Nordeste,14958
2311207,POTENGI,CE,Nordeste,11106
2311231,POTIRETAMA,CE,Nordeste,6437
2311264,QUITERIANÓPOLIS,CE,Nordeste,21166
2311306,QUIXADÁ,CE,Nordeste,88321
2311355,QUIXELÔ,CE,Nordeste,16147
2311405,QUIXERAMOBIM,CE,Nordeste,81778
2311504,QUIXERÉ,CE,Nordeste,22293
2311603,REDENÇÃO,CE,Nordeste,29146
2311702,RERIUTABA,CE,Nordeste,18385
2311801,RUSSAS,CE,Nordeste,78882
2311900,SABOEIRO,CE,Nordeste,15788
2311959,SALITRE,CE,Nordeste,16635
2312007,SANTANA DO ACARAÚ,CE,Nordeste,32654
2312106,SANTANA DO CARIRI,CE,Nordeste,17712
2312205,SANTA QUITÉRIA,CE,Nordeste,43711
2312304,SÃO BENEDITO,CE,Nordeste,48131
2312403,SÃO GONÇALO DO AMARANTE,CE,Nordeste,48869
2312502,SÃO JOÃO DO JAGUARIBE,CE,Nordeste,7601
2312601,SÃO LUÍS DO CURU,CE,Nordeste,13044
2312700,SENADOR POMPEU,CE,Nordeste,25456
2312809,SENADOR SÁ,CE,Nordeste,7691
2312908,SOBRAL,CE,Nordeste,210711
2313005,SOLONÓPOLE,CE,Nordeste,18357
2313104,TABULEIRO DO NORTE,CE,Nordeste,30807
2313203,TAMBORIL,CE,Nordeste,26225
2313252,TARRAFAS,CE,Nordeste,8573
2313302,TAUÁ,CE,Nordeste,59062
2313351,TEJUÇUOCA,CE,Nordeste,19371
2313401,TIANGUÁ,CE,Nordeste,76537
2313500,TRAIRI,CE,Nordeste,56291
2313559,TURURU,CE,Nordeste,16431
2313609,UBAJARA,CE,Nordeste,35047
2313708,UMARI,CE,Nordeste,7736
2313757,UMIRIM,CE,Nordeste,19903
2313807,URUBURETAMA,CE,Nordeste,22040
2313906,URUOCA,CE,Nordeste,13915
2313955,VARJOTA,CE,Nordeste,18471
2314003,VÁRZEA ALEGRE,CE,Nordeste,40903
2314102,VIÇOSA DO CEARÁ,CE,Nordeste,61410
2400109,ACARI,RN,Nordeste,11121
2400208,AÇU,RN,Nordeste,58384
2400307,AFONSO BEZERRA,RN,Nordeste,11029
2400406,ÁGUA NOVA,RN,Nordeste,3272
2400505,ALEXANDRIA,RN,Nordeste,13553
2400604,ALMINO AFONSO,RN,Nordeste,4710
2400703,ALTO DO RODRIGUES,RN,Nordeste,14728
2400802,ANGICOS,RN,Nordeste,11705
2400901,ANTÔNIO MARTINS,RN,Nordeste,7154
2401008,APODI,RN,Nordeste,35874
