uf,cod_estado,regiao,populacao
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
SP,35,Sudeste,46289333
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
TO,17,Norte,1590248
